CUST_ID,AGE,GENDER,MARITAL_STATUS,OCCUPATION,ANNUAL_INCOME,CITY_TIER,EDUCATION,HOUSE_OWNERSHIP,DEPENDENTS,MOBILE_PHONE,EMAIL_SUBSCRIBED,LOYALTY_CARD,REGION
C11779,53,Female,Single,Self-Employed,2341971,Metro,Postgraduate,Own,0,Yes,Yes,Gold,North
C11780,26,Male,Single,Salaried,2227561,Rural,Graduate,Own,1,Yes,Yes,Gold,North
C11781,44,Female,Single,Unemployed,2753609,Semi-Urban,Graduate,Own,4,Yes,Yes,Silver,Central
C11782,39,Female,Widowed,Salaried,1828211,Urban,High School,Rent,4,Yes,Yes,Gold,West
C11784,36,Male,Divorced,Salaried,1834080,Rural,Professional,Own,1,Yes,No,Silver,North
C11785,60,Female,Single,Salaried,1186602,Urban,Graduate,Rent,4,Yes,Yes,None,South
C11786,48,Male,Married,Self-Employed,2218430,Semi-Urban,High School,Family,0,Yes,Yes,Platinum,Central
C11787,53,Female,Married,Student,1575948,Urban,Graduate,Own,0,Yes,No,Platinum,East
C11788,68,Male,Married,Student,1477539,Urban,Graduate,Own,1,Yes,Yes,Silver,North
C11789,61,Male,Married,Self-Employed,605847,Metro,Graduate,Rent,3,Yes,Yes,Platinum,West
C11790,33,Male,Single,Salaried,1664910,Semi-Urban,Graduate,Own,4,Yes,Yes,Gold,Central
C11791,63,Male,Married,Salaried,2999286,Metro,Professional,Rent,2,Yes,No,Silver,North
C11792,65,Female,Married,Self-Employed,1046945,Semi-Urban,Graduate,Own,2,Yes,No,Silver,West
C11794,45,Male,Married,Self-Employed,2877581,Metro,Graduate,Own,0,Yes,Yes,Silver,West
C11795,62,Male,Divorced,Salaried,2882705,Metro,Postgraduate,Family,3,Yes,No,Platinum,Central
C11796,56,Male,Divorced,Salaried,2080697,Rural,Graduate,Own,3,Yes,Yes,None,North
C11797,47,Male,Married,Unemployed,1408531,Urban,Graduate,Rent,4,Yes,Yes,Platinum,East
C11798,58,Female,Married,Salaried,1138671,Metro,Graduate,Family,4,Yes,Yes,None,North
C11799,27,Other,Widowed,Salaried,1221407,Rural,Professional,Own,1,Yes,Yes,Silver,South
C11800,25,Male,Single,Self-Employed,860876,Urban,Postgraduate,Rent,0,Yes,Yes,Silver,East
C11801,63,Female,Single,Salaried,1457703,Metro,Graduate,Rent,1,Yes,Yes,Silver,Central
C11802,65,Female,Single,Salaried,245037,Urban,Professional,Rent,1,Yes,Yes,None,South
C11803,51,Male,Divorced,Salaried,994666,Urban,Doctorate,Own,3,Yes,Yes,Platinum,South
C11804,43,Female,Married,Salaried,1384008,Urban,Graduate,Own,4,Yes,Yes,None,North
C11805,62,Female,Single,Retired,2659431,Rural,Graduate,Own,2,Yes,No,Gold,West
C11806,30,Female,Widowed,Student,1592685,Metro,Graduate,Own,1,Yes,Yes,Silver,South
C11807,52,Female,Married,Salaried,2128761,Metro,Graduate,Own,0,Yes,Yes,Silver,Central
C11808,63,Male,Divorced,Retired,1500407,Metro,Postgraduate,Family,1,Yes,Yes,Silver,Central
C11809,50,Female,Single,Salaried,2380747,Metro,Postgraduate,Rent,2,Yes,Yes,Gold,West
C11810,59,Female,Married,Self-Employed,1616292,Urban,Graduate,Own,2,Yes,Yes,None,South
C11811,51,Female,Married,Salaried,2827821,Rural,High School,Family,0,Yes,Yes,Platinum,West
C11813,38,Female,Married,Self-Employed,2535989,Urban,Postgraduate,Rent,2,Yes,Yes,Gold,South
C11814,56,Male,Married,Salaried,425167,Metro,Graduate,Own,2,Yes,Yes,Gold,North
C11815,22,Other,Married,Salaried,1431823,Semi-Urban,High School,Own,2,Yes,Yes,Silver,Central
C11816,34,Female,Single,Salaried,1571234,Urban,High School,Family,1,Yes,Yes,None,West
C11817,33,Male,Married,Self-Employed,2326550,Urban,Postgraduate,Rent,0,Yes,No,Gold,South
C11818,49,Male,Single,Self-Employed,1140231,Metro,Graduate,Rent,1,Yes,Yes,Silver,South
C11819,32,Female,Single,Self-Employed,1247807,Metro,Graduate,Rent,0,Yes,Yes,Silver,East
C11820,59,Male,Single,Salaried,1984244,Metro,High School,Rent,2,Yes,Yes,Gold,East
C11821,22,Male,Single,Salaried,810797,Metro,Professional,Own,2,Yes,Yes,Platinum,East
C11822,52,Male,Single,Self-Employed,2480883,Urban,High School,Family,4,Yes,Yes,None,East
C11823,33,Male,Married,Self-Employed,1482754,Metro,High School,Own,2,Yes,Yes,None,East
C11824,66,Male,Married,Self-Employed,986299,Metro,Postgraduate,Rent,0,Yes,Yes,Silver,East
C11825,47,Male,Married,Salaried,1234263,Urban,Graduate,Own,3,Yes,Yes,Gold,Central
C11826,69,Male,Married,Salaried,1780394,Semi-Urban,Postgraduate,Own,0,Yes,Yes,Silver,South
C11827,61,Female,Single,Salaried,1586453,Semi-Urban,Graduate,Family,2,Yes,Yes,Silver,Central
C11828,37,Female,Single,Salaried,2721877,Metro,Graduate,Own,2,Yes,Yes,Silver,South
C11829,60,Male,Married,Retired,360481,Metro,High School,Rent,3,Yes,Yes,Silver,East
C11830,51,Male,Married,Self-Employed,451107,Semi-Urban,High School,Rent,2,Yes,Yes,Silver,North
C11831,54,Female,Married,Salaried,2133140,Urban,Postgraduate,Own,4,Yes,Yes,None,West
C11832,44,Male,Married,Salaried,1831994,Semi-Urban,Postgraduate,Own,3,Yes,Yes,Gold,West
C11833,65,Male,Married,Salaried,2472313,Metro,Postgraduate,Own,1,Yes,No,Silver,Central
C11834,55,Male,Married,Retired,911314,Metro,Postgraduate,Family,4,Yes,Yes,Gold,East
C11835,68,Female,Widowed,Retired,2531753,Semi-Urban,Graduate,Rent,0,No,Yes,Silver,Central
C11836,26,Female,Single,Salaried,2974017,Rural,Professional,Rent,4,Yes,Yes,Silver,West
C11837,39,Female,Married,Self-Employed,1492738,Urban,Postgraduate,Own,4,Yes,Yes,Silver,East
C11838,50,Female,Married,Salaried,1674350,Rural,Postgraduate,Own,2,Yes,Yes,Silver,West
C11839,27,Female,Widowed,Salaried,2092210,Urban,Graduate,Family,1,Yes,Yes,None,South
C11840,30,Male,Single,Self-Employed,1618680,Rural,Graduate,Family,3,Yes,Yes,Silver,West
C11841,61,Female,Married,Self-Employed,2015773,Urban,Professional,Family,4,Yes,Yes,None,South
C11842,52,Male,Single,Self-Employed,1063201,Urban,Graduate,Family,2,Yes,Yes,Gold,North
C11843,54,Female,Married,Student,549208,Semi-Urban,Postgraduate,Rent,4,Yes,Yes,Gold,East
C11844,48,Female,Single,Salaried,2830690,Metro,High School,Own,1,Yes,Yes,None,West
C11845,35,Female,Single,Salaried,1746908,Metro,Graduate,Own,3,Yes,Yes,Silver,West
C11846,50,Male,Married,Salaried,1536267,Urban,Professional,Family,2,Yes,Yes,Silver,West
C11847,57,Male,Single,Salaried,2619030,Metro,Professional,Family,4,Yes,Yes,Silver,West
C11848,49,Female,Single,Salaried,1690352,Urban,Postgraduate,Own,1,Yes,Yes,Silver,East
C11849,42,Female,Single,Salaried,2291959,Urban,Graduate,Rent,0,Yes,No,Gold,West
C11850,24,Female,Single,Salaried,1011906,Metro,Professional,Family,0,Yes,Yes,Platinum,Central
C11851,40,Male,Widowed,Self-Employed,624333,Semi-Urban,Professional,Rent,1,Yes,Yes,Silver,South
C11852,52,Female,Married,Self-Employed,207042,Metro,Professional,Family,3,Yes,Yes,Silver,South
C11853,56,Female,Married,Self-Employed,2649750,Metro,Professional,Rent,4,Yes,Yes,Platinum,West
C11854,24,Female,Married,Salaried,2845682,Semi-Urban,Graduate,Rent,4,Yes,No,Silver,North
C11855,47,Female,Divorced,Salaried,2406999,Urban,Graduate,Own,1,Yes,Yes,Platinum,Central
C11856,37,Female,Married,Student,649887,Metro,Graduate,Own,4,Yes,Yes,None,Central
C11857,32,Female,Married,Salaried,1726572,Metro,Postgraduate,Own,3,No,Yes,None,North
C11858,42,Female,Married,Salaried,444932,Semi-Urban,Postgraduate,Own,1,Yes,No,Silver,South
C11859,37,Other,Married,Student,2527776,Metro,High School,Own,0,Yes,Yes,Gold,East
C11860,30,Male,Married,Self-Employed,2353387,Rural,High School,Rent,0,Yes,Yes,Gold,West
C11861,21,Male,Single,Unemployed,389624,Rural,Graduate,Own,2,Yes,Yes,Platinum,South
C11862,42,Female,Single,Salaried,1908946,Metro,Postgraduate,Own,0,Yes,Yes,Gold,East
C11863,46,Female,Married,Self-Employed,2270689,Rural,High School,Own,4,Yes,Yes,Silver,South
C11864,38,Female,Married,Salaried,2712514,Urban,Graduate,Rent,3,Yes,Yes,Silver,North
C11865,34,Female,Single,Self-Employed,1504138,Urban,Professional,Rent,3,Yes,Yes,None,North
C11866,67,Male,Single,Self-Employed,685307,Metro,Professional,Own,2,Yes,Yes,Silver,South
C11867,49,Female,Married,Retired,2231241,Metro,Graduate,Rent,4,Yes,Yes,Gold,South
C11868,32,Female,Married,Salaried,2157031,Rural,Graduate,Own,1,Yes,No,Gold,East
C11869,56,Male,Single,Salaried,2409025,Semi-Urban,Professional,Own,2,Yes,Yes,Silver,West
C11870,55,Male,Single,Student,833581,Urban,Professional,Own,4,Yes,Yes,None,Central
C11871,32,Female,Married,Salaried,2352422,Metro,Graduate,Own,1,Yes,Yes,Gold,West
C11872,27,Male,Married,Retired,294516,Rural,Graduate,Own,0,Yes,No,Platinum,East
C11873,49,Female,Single,Self-Employed,476104,Urban,Graduate,Own,0,Yes,Yes,Gold,East
C11874,31,Male,Married,Self-Employed,2396608,Urban,Graduate,Rent,1,Yes,Yes,Silver,South
C11875,53,Female,Married,Salaried,2989024,Metro,Professional,Own,2,Yes,Yes,Gold,North
C11876,26,Female,Married,Retired,613221,Rural,Graduate,Rent,1,Yes,Yes,Silver,Central
C11877,67,Female,Widowed,Salaried,2754424,Urban,Graduate,Family,4,Yes,Yes,Gold,West
C11878,35,Male,Divorced,Salaried,844866,Metro,Graduate,Own,1,Yes,No,Gold,Central
C11879,52,Female,Single,Self-Employed,850527,Urban,High School,Rent,4,Yes,Yes,Platinum,West
C11880,31,Male,Single,Salaried,2149076,Semi-Urban,Postgraduate,Own,4,Yes,Yes,Gold,West
C11881,43,Male,Single,Student,2235523,Urban,Postgraduate,Own,0,Yes,Yes,Gold,North
C11882,46,Other,Single,Salaried,1366992,Semi-Urban,Graduate,Own,4,Yes,Yes,Silver,Central
C11883,54,Female,Single,Self-Employed,2769129,Urban,High School,Own,3,Yes,No,Platinum,North
C11884,66,Female,Single,Self-Employed,2833043,Semi-Urban,Professional,Rent,0,Yes,No,Silver,East
C11885,54,Male,Divorced,Salaried,2939194,Semi-Urban,Graduate,Family,0,Yes,No,Silver,South
C11886,49,Male,Divorced,Self-Employed,2732619,Semi-Urban,Graduate,Rent,1,Yes,Yes,Silver,South
C11887,24,Male,Married,Self-Employed,2529388,Semi-Urban,High School,Own,4,Yes,Yes,Silver,South
C11888,37,Female,Married,Retired,1248739,Metro,Graduate,Own,1,Yes,Yes,Silver,East
C11889,55,Female,Single,Salaried,2555023,Rural,Graduate,Family,4,Yes,Yes,Platinum,South
C11890,33,Female,Single,Self-Employed,2366150,Urban,Postgraduate,Rent,0,Yes,Yes,Silver,East
C11892,61,Female,Single,Self-Employed,1696257,Urban,Professional,Own,3,Yes,No,Silver,South
C11893,59,Male,Married,Salaried,913504,Metro,Graduate,Rent,0,Yes,Yes,Silver,West
C11894,35,Male,Single,Salaried,1254803,Semi-Urban,Professional,Rent,2,Yes,Yes,Silver,North
C11895,49,Male,Divorced,Salaried,1857444,Urban,Graduate,Own,1,Yes,Yes,Silver,East
C11896,49,Male,Married,Student,250842,Metro,Graduate,Family,3,No,Yes,Silver,East
C11897,31,Male,Single,Salaried,1805865,Rural,Graduate,Family,1,Yes,Yes,None,North
C11898,52,Female,Single,Salaried,1152148,Metro,Professional,Rent,4,Yes,Yes,None,West
C11899,22,Male,Married,Salaried,372993,Urban,Graduate,Family,1,No,Yes,Silver,North
C11900,67,Female,Divorced,Salaried,2607247,Semi-Urban,Professional,Family,0,No,No,Silver,East
C11901,34,Male,Married,Salaried,1844739,Rural,High School,Family,0,Yes,Yes,Silver,South
C11902,40,Other,Single,Self-Employed,835785,Metro,Doctorate,Own,1,Yes,Yes,None,South
C11903,42,Female,Married,Self-Employed,1942795,Semi-Urban,Graduate,Own,4,Yes,Yes,Gold,West
C11904,31,Female,Single,Salaried,887297,Urban,Doctorate,Rent,4,Yes,Yes,Platinum,East
C11905,47,Male,Widowed,Salaried,2563777,Metro,Postgraduate,Rent,3,Yes,Yes,Silver,East
C11906,23,Female,Married,Salaried,2334379,Rural,High School,Own,0,Yes,Yes,Silver,West
C11907,37,Female,Married,Salaried,697937,Semi-Urban,High School,Rent,1,Yes,Yes,None,Central
C11908,64,Male,Married,Salaried,1641999,Semi-Urban,Graduate,Rent,3,Yes,Yes,Gold,West
C11909,48,Male,Married,Self-Employed,2465362,Rural,Graduate,Own,2,Yes,No,None,North
C11910,49,Male,Single,Salaried,1599790,Semi-Urban,Postgraduate,Rent,3,Yes,Yes,Silver,North
C11911,41,Female,Single,Self-Employed,341016,Urban,High School,Own,2,Yes,Yes,None,Central
C11912,67,Female,Single,Self-Employed,2133213,Urban,Graduate,Family,2,Yes,Yes,Gold,North
C11913,36,Female,Divorced,Salaried,1584943,Semi-Urban,Postgraduate,Own,3,Yes,No,Silver,West
C11914,57,Male,Married,Salaried,1396933,Semi-Urban,Graduate,Own,0,Yes,No,Gold,North
C11915,40,Male,Single,Salaried,751070,Urban,Graduate,Own,3,Yes,Yes,Silver,West
C11916,26,Female,Divorced,Salaried,1730795,Urban,Graduate,Own,3,Yes,Yes,None,North
C11917,39,Male,Single,Salaried,2380821,Semi-Urban,Doctorate,Own,0,Yes,Yes,Silver,North
C11918,25,Female,Single,Unemployed,728777,Rural,High School,Rent,0,Yes,Yes,Silver,South
C11919,23,Female,Single,Self-Employed,788718,Semi-Urban,Professional,Own,0,Yes,Yes,None,South
C11920,21,Male,Married,Retired,1058550,Metro,Graduate,Rent,0,Yes,Yes,Silver,West
C11921,58,Female,Married,Student,805562,Urban,Graduate,Own,0,Yes,Yes,Silver,Central
C11922,35,Male,Married,Salaried,339102,Semi-Urban,Professional,Own,0,Yes,Yes,Platinum,South
C11924,54,Female,Married,Student,221118,Metro,Graduate,Family,3,Yes,Yes,Gold,West
C11925,55,Male,Single,Salaried,2627026,Rural,Doctorate,Own,1,Yes,Yes,Gold,West
C11926,69,Female,Married,Salaried,2287894,Metro,Graduate,Family,1,Yes,Yes,Silver,South
C11927,45,Male,Single,Self-Employed,1986815,Semi-Urban,Graduate,Own,1,Yes,Yes,None,Central
C11928,44,Male,Married,Salaried,622655,Rural,Doctorate,Rent,3,Yes,Yes,Silver,North
C11929,32,Female,Married,Retired,2930093,Semi-Urban,Graduate,Family,0,Yes,Yes,Platinum,Central
C11930,38,Male,Married,Retired,700105,Semi-Urban,Professional,Own,2,Yes,Yes,Silver,South
C11931,35,Female,Married,Salaried,506736,Rural,Postgraduate,Rent,0,Yes,Yes,Silver,West
C11932,64,Male,Married,Retired,1425909,Semi-Urban,Postgraduate,Own,4,Yes,Yes,Gold,South
C11933,36,Female,Single,Salaried,2694906,Rural,Postgraduate,Own,0,Yes,Yes,None,South
C11934,47,Male,Divorced,Salaried,2710810,Semi-Urban,Postgraduate,Rent,1,Yes,Yes,Silver,South
C11935,28,Female,Single,Self-Employed,1361969,Semi-Urban,Graduate,Rent,0,Yes,Yes,None,South
C11936,66,Male,Single,Student,2020801,Semi-Urban,Graduate,Rent,0,Yes,No,Gold,Central
C11937,45,Male,Married,Retired,2389130,Metro,Graduate,Rent,4,Yes,Yes,Silver,East
C11938,37,Male,Married,Self-Employed,689493,Semi-Urban,Graduate,Family,2,Yes,Yes,Gold,South
C11939,49,Female,Single,Retired,2410832,Rural,Postgraduate,Own,2,Yes,Yes,None,Central
C11940,28,Male,Divorced,Unemployed,1175722,Semi-Urban,Postgraduate,Rent,1,Yes,Yes,None,Central
C11941,35,Female,Widowed,Salaried,235646,Metro,Postgraduate,Own,2,Yes,Yes,Platinum,South
C11942,47,Female,Married,Student,438201,Metro,Graduate,Own,1,Yes,Yes,Silver,Central
C11943,66,Male,Married,Salaried,1868515,Metro,Postgraduate,Own,3,Yes,No,Gold,South
C11944,27,Female,Married,Salaried,1724720,Urban,Postgraduate,Rent,4,Yes,Yes,Silver,West
C11945,23,Male,Single,Salaried,1030612,Urban,Professional,Own,0,Yes,Yes,Platinum,North
C11946,49,Male,Married,Self-Employed,2674387,Rural,Professional,Rent,4,No,No,Silver,Central
C11947,64,Female,Divorced,Salaried,1637353,Rural,High School,Own,2,Yes,Yes,Platinum,East
C11948,44,Female,Widowed,Unemployed,2111926,Urban,Graduate,Rent,0,Yes,No,Silver,East
C11949,23,Female,Divorced,Self-Employed,1110219,Semi-Urban,Graduate,Family,4,Yes,Yes,Silver,West
C11950,40,Male,Single,Salaried,206772,Semi-Urban,Professional,Rent,4,Yes,Yes,Silver,Central
C11951,66,Male,Single,Salaried,2787625,Metro,Graduate,Own,1,Yes,Yes,None,West
C11952,35,Male,Single,Salaried,1394295,Rural,Graduate,Own,3,Yes,Yes,Silver,East
C11953,45,Female,Married,Salaried,2815174,Metro,Postgraduate,Own,4,Yes,No,Silver,West
C11954,50,Female,Single,Salaried,1265080,Rural,High School,Own,0,Yes,Yes,Gold,South
C11955,34,Female,Single,Student,1123964,Semi-Urban,Postgraduate,Rent,3,Yes,Yes,Gold,North
C11956,27,Male,Married,Self-Employed,1385929,Semi-Urban,Postgraduate,Own,3,Yes,Yes,Silver,South
C11957,37,Male,Married,Salaried,2188326,Semi-Urban,Postgraduate,Own,0,No,Yes,Platinum,Central
C11958,64,Male,Married,Self-Employed,579697,Urban,Postgraduate,Own,3,Yes,Yes,None,East
C11959,40,Male,Married,Self-Employed,236499,Rural,Doctorate,Own,2,Yes,Yes,Silver,Central
C11960,56,Male,Single,Salaried,1819597,Urban,High School,Own,3,Yes,Yes,Silver,West
C11961,29,Female,Single,Student,2981003,Rural,Postgraduate,Rent,1,Yes,No,Silver,North
C11962,58,Female,Married,Self-Employed,1727303,Semi-Urban,Postgraduate,Family,3,Yes,Yes,None,South
C11963,68,Female,Married,Unemployed,2865976,Urban,Graduate,Rent,4,Yes,Yes,Silver,South
C11964,42,Male,Married,Salaried,2287940,Semi-Urban,Postgraduate,Own,3,Yes,Yes,Silver,North
C11965,22,Male,Single,Salaried,644782,Urban,Postgraduate,Rent,1,Yes,No,None,North
C11966,44,Female,Single,Salaried,1005621,Semi-Urban,Graduate,Rent,1,Yes,Yes,Gold,West
C11967,28,Male,Married,Salaried,342570,Semi-Urban,Postgraduate,Rent,3,Yes,Yes,Silver,South
C11968,31,Female,Divorced,Salaried,2357929,Semi-Urban,Professional,Rent,2,Yes,Yes,Platinum,East
C11969,33,Female,Divorced,Salaried,1730377,Rural,Graduate,Rent,3,Yes,Yes,Silver,North
C11970,37,Male,Married,Self-Employed,565809,Urban,Doctorate,Own,0,Yes,Yes,Gold,West
C11971,28,Female,Married,Salaried,905977,Metro,Graduate,Own,1,Yes,Yes,Silver,North
C11972,41,Male,Married,Student,472571,Semi-Urban,High School,Own,3,Yes,Yes,Silver,Central
C11973,38,Female,Married,Salaried,249555,Semi-Urban,High School,Own,2,Yes,Yes,Silver,North
C11974,50,Female,Married,Retired,468714,Metro,Graduate,Family,2,Yes,Yes,Silver,Central
C11975,38,Male,Divorced,Salaried,2059996,Semi-Urban,Graduate,Rent,2,Yes,No,Gold,Central
C11976,66,Male,Married,Unemployed,1307457,Semi-Urban,Postgraduate,Rent,4,Yes,No,Silver,East
C11977,67,Female,Divorced,Salaried,1680906,Metro,High School,Own,4,Yes,No,Silver,Central
C11978,51,Female,Single,Salaried,2829848,Urban,Graduate,Rent,4,Yes,Yes,Silver,Central
C11979,58,Male,Married,Salaried,452385,Metro,Graduate,Own,0,Yes,No,Gold,Central
C11980,52,Female,Married,Self-Employed,805498,Urban,Graduate,Rent,0,Yes,Yes,Gold,North
C11981,31,Male,Single,Salaried,969640,Semi-Urban,High School,Own,3,Yes,Yes,Gold,North
C11982,65,Male,Married,Self-Employed,2945344,Metro,Graduate,Rent,4,Yes,Yes,Silver,West
C11983,45,Male,Single,Self-Employed,1988669,Urban,Graduate,Rent,4,Yes,Yes,None,South
C11984,53,Male,Married,Self-Employed,1951542,Semi-Urban,Postgraduate,Own,0,Yes,Yes,Silver,East
C11985,58,Male,Married,Student,2736222,Rural,Graduate,Family,2,Yes,Yes,None,North
C11986,61,Other,Single,Self-Employed,364645,Semi-Urban,Graduate,Rent,2,Yes,Yes,Silver,West
C11987,28,Male,Married,Salaried,1235541,Metro,High School,Own,1,Yes,Yes,Platinum,West
C11988,31,Male,Married,Salaried,1769710,Rural,Postgraduate,Rent,3,No,No,None,East
C11989,42,Male,Married,Salaried,2979897,Urban,Graduate,Rent,3,Yes,Yes,None,West
C11990,44,Female,Married,Self-Employed,619063,Urban,Graduate,Family,4,Yes,Yes,Platinum,North
C11991,61,Female,Divorced,Salaried,2221463,Metro,Postgraduate,Own,0,Yes,Yes,Gold,Central
C11992,37,Male,Married,Salaried,454385,Rural,Postgraduate,Rent,3,Yes,Yes,Silver,North
C11993,32,Male,Married,Salaried,2426595,Urban,Graduate,Own,2,Yes,Yes,Gold,West
C11994,66,Male,Single,Salaried,2697788,Rural,Postgraduate,Own,0,Yes,Yes,Silver,South
C11995,52,Male,Divorced,Student,504291,Metro,Graduate,Rent,4,Yes,Yes,Silver,South
C11996,35,Male,Single,Salaried,2825697,Urban,Graduate,Own,4,Yes,Yes,Silver,Central
C11997,36,Male,Married,Salaried,759051,Metro,Postgraduate,Own,3,Yes,Yes,Silver,West
C11998,42,Male,Married,Salaried,423341,Urban,Postgraduate,Rent,3,Yes,Yes,Silver,Central
C11999,48,Female,Single,Retired,1623187,Rural,Professional,Own,1,Yes,Yes,Platinum,Central
C12000,40,Male,Married,Salaried,2891971,Metro,Graduate,Own,3,Yes,Yes,Gold,Central
C12001,53,Female,Single,Salaried,1135630,Metro,Graduate,Family,3,Yes,Yes,None,South
C12002,30,Female,Married,Salaried,1208958,Semi-Urban,Professional,Rent,2,Yes,Yes,Gold,East
C12004,60,Female,Married,Self-Employed,233923,Metro,Graduate,Rent,2,Yes,Yes,Silver,West
C12005,52,Male,Divorced,Student,2779051,Urban,Professional,Rent,0,Yes,Yes,None,Central
C12006,53,Male,Divorced,Salaried,551011,Urban,Graduate,Rent,3,Yes,Yes,Silver,Central
C12007,22,Male,Married,Salaried,469346,Semi-Urban,High School,Own,3,Yes,Yes,Platinum,North
C12008,53,Female,Married,Unemployed,1620858,Metro,Graduate,Rent,4,Yes,Yes,Silver,North
C12009,53,Male,Married,Salaried,2491392,Rural,Graduate,Rent,2,Yes,Yes,None,North
C12010,61,Female,Single,Salaried,565265,Semi-Urban,High School,Own,4,Yes,Yes,None,West
C12011,33,Female,Married,Salaried,447838,Metro,Graduate,Own,3,Yes,Yes,None,East
C12012,50,Male,Divorced,Salaried,459245,Metro,Graduate,Own,2,Yes,Yes,Gold,West
C12013,53,Female,Married,Salaried,1480816,Rural,High School,Own,3,Yes,Yes,Gold,West
C12014,33,Male,Single,Self-Employed,719557,Urban,Graduate,Own,1,Yes,Yes,Silver,South
C12015,46,Male,Single,Salaried,2794921,Urban,Graduate,Own,4,Yes,Yes,None,West
C12016,42,Male,Married,Self-Employed,453202,Metro,Graduate,Rent,2,Yes,No,Silver,North
C12017,59,Male,Single,Salaried,2924959,Metro,Postgraduate,Rent,2,Yes,Yes,Silver,North
C12018,22,Female,Married,Salaried,1690601,Urban,Graduate,Family,3,Yes,Yes,None,Central
C12019,58,Male,Married,Salaried,696632,Urban,Postgraduate,Rent,3,Yes,Yes,Platinum,Central
C12020,59,Male,Married,Salaried,475485,Semi-Urban,Graduate,Own,0,Yes,No,Platinum,North
